car_type,year,price,km,photo_url,prediccion
CUPRA - LEON,2023,27490,21823,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/784e9c72-ee13-46ba-9860-14f39042fee5?rule=hw396_70,neutral
CUPRA - FORMENTOR,2024,28490,5769,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9a7f4b0a-d4d5-4d45-94fc-d088bcef6dd8?rule=hw396_70,malo
CUPRA - ATECA,2024,37490,19060,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e5a70fa7-fe44-4201-b081-4b66f29f7c07?rule=hw396_70,neutral
CUPRA - ATECA,2024,31990,14736,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/66933a7c-1b2c-4d8a-8fc2-10f8a878c495?rule=hw396_70,bueno
CUPRA - LEON,2024,26200,21278,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/eb02c07a-3705-461b-befe-749ed3d635e7?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,27790,27000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/141f31f6-daac-4109-b23a-babfa7fd76ae?rule=hw396_70,bueno
CUPRA - LEON,2023,23990,35990,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/74376d6e-d25e-4589-b95e-921f231cba4f?rule=hw396_70,bueno
CUPRA - LEON,2024,26690,30169,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ceee3863-8aab-45ec-b5f0-385ae94be39e?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,35990,2582,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fb2be127-6c99-4504-aec0-f21b2192fc2a?rule=hw396_70,bueno
CUPRA - LEON,2023,27900,26000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dc52b923-a383-469c-b7e8-0eb491045ed2?rule=hw396_70,bueno
CUPRA - LEON,2025,53400,100,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/82936399-92c7-421d-8c83-169d448dc8aa?rule=hw396_70,bueno
CUPRA - LEON,2023,26900,19000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fe8e3cb0-2fc2-4378-bb07-dfd17a4c679d?rule=hw396_70,bueno
CUPRA - FORMENTOR,2022,24990,82374,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/113623e3-26e2-47d5-bb0f-8dfb23e478e2?rule=hw396_70,neutral
CUPRA - ATECA,2024,37400,25599,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0faf99df-6186-479a-8b9b-c793011f6529?rule=hw396_70,neutral
CUPRA - FORMENTOR,2023,32990,26676,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/42b3d529-99ac-46fc-a39c-2449fa8863b1?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,24500,30000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2b37e80b-ad98-4e04-b299-e6340f335c78?rule=hw396_70,bueno
CUPRA - LEON,2023,25000,69000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a94f6840-cc5d-4aad-b523-2b8738cb1f23?rule=hw396_70,bueno
CUPRA - LEON,2024,36900,50,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/843ca47a-20ed-4c5c-9532-538ec024ddf8?rule=hw396_70,malo
CUPRA - FORMENTOR,2023,32900,20980,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b4dfc175-5eb1-4601-9fff-e3dcad3c9f89?rule=hw396_70,neutral
CUPRA - FORMENTOR,2024,35500,50,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3dc12f07-9a72-4ed6-b46c-708d733d9693?rule=hw396_70,neutral
CUPRA - FORMENTOR,2024,39500,100,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5384d149-ef86-4c3e-b14a-28ed193a3774?rule=hw396_70,neutral
CUPRA - TERRAMAR,2024,41900,650,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5454311c-f4d1-4bf4-b9a9-62ad71164165?rule=hw396_70,bueno
CUPRA - TERRAMAR,2025,44900,100,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/69eea9b4-fd42-4387-888a-a9306934ab5c?rule=hw396_70,malo
CUPRA - LEON,2025,36900,10,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/bd302cb5-7c5e-4ea1-85b9-3098e4d3fb32?rule=hw396_70,neutral
CUPRA - FORMENTOR,2024,27900,19270,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/40be6936-cce3-4b2b-82f3-3ca1ea3a10b0?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,26500,10000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d257f9c3-58db-4c95-9caf-9df8ca6e8cff?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,26500,35950,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f2a703b5-c030-4672-8369-32536656f1b5?rule=hw396_70,bueno
CUPRA - LEON,2023,27500,34350,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/10ecc210-1004-4fe5-8bdc-251ee1e430ce?rule=hw396_70,bueno
CUPRA - LEON,2023,27900,22786,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c924f239-8193-44db-8326-7375e47f1193?rule=hw396_70,bueno
CUPRA - FORMENTOR,2021,33900,67840,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5b2cab9a-8e30-4162-aafa-f62d2f0b3edb?rule=hw396_70,bueno
CUPRA - LEON,2023,24490,25850,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/75bec88c-7eff-40db-aecb-bc62a6bd5407?rule=hw396_70,bueno
CUPRA - LEON,2023,27500,34350,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ccb59e1a-ef0c-4f1d-8f2f-6c9742b7f8a2?rule=hw396_70,bueno
CUPRA - LEON,2023,27900,22786,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/66c54e6e-620f-4563-85e7-05fb3bd6ff15?rule=hw396_70,bueno
CUPRA - LEON,2024,31500,1358,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a1e80e83-439f-4136-9677-ea02084adbf2?rule=hw396_70,bueno
CUPRA - LEON,2024,32490,5140,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/13684a7a-02f1-494e-8ff9-de7a98fa0439?rule=hw396_70,neutral
CUPRA - TERRAMAR,2025,46970,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6f889ae9-14cc-4e5b-a375-0bc206d51c6e?rule=hw396_70,neutral
CUPRA - TERRAMAR,2025,43450,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/447cc334-fb07-48c0-a33c-aeb7fa889be6?rule=hw396_70,neutral
CUPRA - TERRAMAR,2025,43350,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/62881ba2-42d6-4ca4-ac73-b46231ec20dc?rule=hw396_70,neutral
CUPRA - LEON,2025,34400,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/606cd989-f311-40ca-a527-3a876af3e3d0?rule=hw396_70,neutral
CUPRA - TERRAMAR,2025,42900,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1ceee2aa-0954-4ade-8e9d-9a3a0335f625?rule=hw396_70,neutral
CUPRA - TERRAMAR,2025,43400,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5a10c946-bd93-47f7-8f43-4a9f9d8e934a?rule=hw396_70,neutral
CUPRA - FORMENTOR,2022,33300,45750,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a7b69874-8524-4428-9dad-cc7e25395172?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,24500,26440,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/eb166bfd-9337-4f9c-a747-ea1427d479a2?rule=hw396_70,bueno
CUPRA - ATECA,2019,29900,30000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a096c850-8b77-41fb-80a7-6536d58e59ab?rule=hw396_70,bueno
CUPRA - ATECA,2020,27500,120000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8df1c0b9-8626-49a1-b4a1-449cc6388fdf?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,25300,87800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/01888dc2-c579-4539-9b12-037bf84e2f12?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,33490,21500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/37749d1b-d589-4d9f-92e6-edabfb5ee95b?rule=hw396_70,bueno
CUPRA - ATECA,2021,31799,46725,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d1751c3c-d81b-40b4-87c1-825f6c80669e?rule=hw396_70,bueno
CUPRA - LEON,2021,22199,90863,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/90902a49-3ebc-4a2e-9159-e6a77f3b7cd7?rule=hw396_70,bueno
CUPRA - LEON,2021,24490,66000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4441ae86-fad4-4a97-a27f-0c6f26110916?rule=hw396_70,bueno
CUPRA - FORMENTOR,2021,25099,105258,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dcdef593-5b9e-4d27-ad9a-33ab203ade51?rule=hw396_70,bueno
CUPRA - LEON,2021,24399,33849,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0395778f-d310-4133-9e1d-aceed83175d4?rule=hw396_70,bueno
CUPRA - ATECA,2018,29499,72190,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3e188673-e82a-4c1f-b795-6a4012f20c2f?rule=hw396_70,bueno
CUPRA - ATECA,2020,31199,66999,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fad742ca-2056-440b-9ca5-75ad9d62c501?rule=hw396_70,bueno
CUPRA - LEON,2022,23799,19218,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/347d2319-3908-4067-ae1f-a3a112a0ae96?rule=hw396_70,bueno
CUPRA - LEON,2024,27900,13000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4d409ff0-911f-438c-871e-23641920228e?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,29900,8000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1d712b68-3947-49c4-84f9-d3ca8575aa4d?rule=hw396_70,bueno
CUPRA - LEON,2023,27900,21000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/774ab8af-7d21-4f30-9166-1bdbb89b594d?rule=hw396_70,bueno
CUPRA - FORMENTOR,2022,25690,26400,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8ad1a0a3-da8b-41ad-b0ad-e6c81cca57bf?rule=hw396_70,neutral
CUPRA - BORN,2025,34900,5,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f838d781-3489-4b65-9f0a-b6f07aa02e73?rule=hw396_70,neutral
CUPRA - TERRAMAR,2024,40900,12000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/263800df-50b2-434c-bafc-cdeed70d865b?rule=hw396_70,bueno
CUPRA - FORMENTOR,2025,33900,90,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/db58f388-20e0-447f-aea9-f0f9826877af?rule=hw396_70,bueno
CUPRA - LEON,2025,33900,50,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8b708bfc-06f7-442a-8930-0f1dc8390a92?rule=hw396_70,bueno
CUPRA - LEON,2023,24490,24907,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8c7f5c25-f643-44fa-8fd8-bb77d354849a?rule=hw396_70,bueno
CUPRA - FORMENTOR,2022,27500,60000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/88578b3e-8252-4982-9be5-9f85c4c33410?rule=hw396_70,neutral
CUPRA - LEON,2023,24290,27260,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2bd4afb8-cc76-4b0d-988a-158dfaa41052?rule=hw396_70,bueno
CUPRA - LEON,2024,27950,15000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9eac1a1c-1cca-4c64-9962-72c2dfc50a07?rule=hw396_70,bueno
CUPRA - LEON,2022,27840,45700,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/325cd323-7471-405b-985b-81cc363087b4?rule=hw396_70,bueno
CUPRA - LEON,2025,32600,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2bbbee38-df62-413c-8c57-c37a0363e0df?rule=hw396_70,bueno
CUPRA - TERRAMAR,2025,41900,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b3090239-499d-4f9f-901d-eec9cf085f9d?rule=hw396_70,bueno
CUPRA - LEON,2024,33990,937,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/06ba580e-93aa-4275-9cae-c85d89aa48e6?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,25990,23741,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/80e9a5c7-eff5-45a9-b421-54bc81837f67?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,25990,38457,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ed76e309-6f99-4f34-8190-bdf8a11915ad?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,32490,12000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0a7bb162-8f30-4b18-9b32-6f05515d3335?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,36490,11056,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ec7fcc9b-3478-463e-bc48-c909d09ef496?rule=hw396_70,bueno
CUPRA - TERRAMAR,2024,52990,11200,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a5ecb52e-81b2-4950-8da4-b995a3794214?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,33990,49,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/daea4c9a-5174-4db7-a4f3-ffaec474757f?rule=hw396_70,bueno
CUPRA - FORMENTOR,2022,30790,38297,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/db3e3102-7bb2-4e4c-9a35-0ec4a8e94f44?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,33790,4049,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/88ce757e-9ef6-4bab-9a51-5350e39866c2?rule=hw396_70,neutral
CUPRA - LEON,2024,33890,4206,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/882e7151-d3c4-47bd-aea5-1dbf0ad5172f?rule=hw396_70,malo
CUPRA - TERRAMAR,2024,37590,4635,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fef59334-a885-4eb4-98d2-eeb4df2e1d14?rule=hw396_70,bueno
CUPRA - BORN,2024,24500,3000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/165cec54-9700-4a3d-ba52-0f1f653bc418?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,35490,8648,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4c8d5e14-22e9-4e6e-890f-40a27fc53030?rule=hw396_70,bueno
CUPRA - LEON,2021,22990,93300,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c34e78c4-d074-4a2b-985c-9a385486c488?rule=hw396_70,bueno
CUPRA - TERRAMAR,2025,47660,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/36d4453f-2566-4b95-92bf-bce897d4eb7f?rule=hw396_70,bueno
CUPRA - TERRAMAR,2025,60520,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5e731224-980a-4a85-ab2b-d5a2dc2b968b?rule=hw396_70,bueno
CUPRA - FORMENTOR,2022,32990,29100,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a89f5c69-7b5b-4545-8b03-42404bd868a4?rule=hw396_70,bueno
CUPRA - TERRAMAR,2025,53500,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/26de149e-0e5c-41e2-bee8-6769d1651b91?rule=hw396_70,bueno
CUPRA - TERRAMAR,2025,42600,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/cee65b9f-72fc-49bb-a0c6-78cc7fec5e71?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,26985,4496,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/77db8e12-3231-4871-9f56-b0a513bb1129?rule=hw396_70,bueno
CUPRA - BORN,2022,26750,9000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/43879d3d-6de9-41f1-99e1-15b68b2d45af?rule=hw396_70,malo
CUPRA - LEON,2024,30350,138,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0e800d1a-bdd2-4df7-b96d-8b0776c19d13?rule=hw396_70,neutral
CUPRA - FORMENTOR,2021,27900,32894,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f5b004b3-d0f3-4b40-9a56-4436529b762c?rule=hw396_70,bueno
CUPRA - BORN,2023,29600,12000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3e8c84c0-c7b7-4530-a852-fba262035a84?rule=hw396_70,malo
CUPRA - FORMENTOR,2020,32900,81115,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f045c3fe-9cb4-4d15-a19e-38d83ca5418e?rule=hw396_70,bueno
CUPRA - LEON,2024,30350,138,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3a02d70f-8e50-4b1a-a4b6-6840d0b1924b?rule=hw396_70,neutral
CUPRA - TERRAMAR,2024,57890,5000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/13869d04-312f-42b9-bf50-331aea1b206c?rule=hw396_70,neutral
CUPRA - ATECA,2024,32950,13671,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a5c8cb5a-5546-4002-a7d6-af99eb487140?rule=hw396_70,bueno
CUPRA - LEON,2024,29150,10,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fda7675b-c4f5-49b5-afa5-4b9d98070806?rule=hw396_70,malo
CUPRA - FORMENTOR,2022,22790,89011,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5ce2f55f-3327-4991-9fa1-f290710c99f0?rule=hw396_70,bueno
CUPRA - BORN,2023,31950,3000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/89969351-492e-4c2e-b1a7-16aec529902a?rule=hw396_70,neutral
CUPRA - LEON,2024,28900,4000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7fbab006-fcd7-4684-a4ec-4cff4b8ed9f9?rule=hw396_70,neutral
CUPRA - FORMENTOR,2021,29990,108263,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8d160742-65df-49f6-a1f6-834e070237e4?rule=hw396_70,bueno
CUPRA - ATECA,2024,31490,13999,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/430850fc-7301-4b7d-8d59-80c7b49d8563?rule=hw396_70,bueno
CUPRA - BORN,2024,24990,16224,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6d4fdea7-8d5f-4895-8708-a22832d6de61?rule=hw396_70,bueno
CUPRA - FORMENTOR,2025,39990,7100,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a8c706e9-0782-4d9f-b6f4-76517d109a9e?rule=hw396_70,bueno
CUPRA - BORN,2022,23490,44233,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6761c833-8d88-4ce6-a97a-0bb7ea952a81?rule=hw396_70,bueno
CUPRA - TERRAMAR,2024,40990,9500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5a35085f-f17c-4291-8475-77d46d3fae86?rule=hw396_70,bueno
CUPRA - ATECA,2020,31990,62985,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/384368a1-5f92-4935-972c-566318d46d47?rule=hw396_70,bueno
CUPRA - LEON,2022,21690,119648,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/980227b8-2b2a-444f-a218-50528a70bdb0?rule=hw396_70,bueno
CUPRA - FORMENTOR,2022,21890,98555,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/40f2ad3a-df8e-45fa-aef4-44981f2f9963?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,23450,64044,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7db4179b-1a1d-4270-b0d0-cdcb58d330d0?rule=hw396_70,neutral
CUPRA - FORMENTOR,2023,23650,60805,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/541e80f9-2784-4a56-8631-2666e8253a82?rule=hw396_70,neutral
CUPRA - FORMENTOR,2023,26600,51326,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9a62463f-672f-4cda-9100-4be94cabb7cb?rule=hw396_70,neutral
CUPRA - FORMENTOR,2022,24890,76068,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8153357a-f612-4ac7-be3c-b89c05957c47?rule=hw396_70,bueno
CUPRA - BORN,2023,24990,53611,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ebe58dbc-3c06-4adf-8ace-b71c05cff1f0?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,23900,56561,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c08ddfed-aa17-47c3-a0d8-5046016e5f1c?rule=hw396_70,neutral
CUPRA - FORMENTOR,2021,26490,95356,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/89420dcc-1138-4f09-abce-defe951c90c7?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,28500,45100,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/543fe52a-14d8-4fab-b93b-8930a314a05d?rule=hw396_70,neutral
CUPRA - LEON,2022,30900,10900,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/caeec420-8f1f-4402-aa80-735c44b405aa?rule=hw396_70,malo
CUPRA - FORMENTOR,2022,21890,98555,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/77fdbd3f-c315-46e6-91a1-b08de00ae575?rule=hw396_70,bueno
CUPRA - LEON,2025,34400,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/606cd989-f311-40ca-a527-3a876af3e3d0?rule=hw396_70,neutral
CUPRA - TERRAMAR,2025,42900,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1ceee2aa-0954-4ade-8e9d-9a3a0335f625?rule=hw396_70,neutral
CUPRA - TERRAMAR,2025,43400,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5a10c946-bd93-47f7-8f43-4a9f9d8e934a?rule=hw396_70,neutral
CUPRA - FORMENTOR,2022,33300,45750,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a7b69874-8524-4428-9dad-cc7e25395172?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,24500,26440,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/eb166bfd-9337-4f9c-a747-ea1427d479a2?rule=hw396_70,bueno
CUPRA - ATECA,2019,29900,30000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a096c850-8b77-41fb-80a7-6536d58e59ab?rule=hw396_70,bueno
CUPRA - TERRAMAR,2025,42500,3359,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6df352d2-9ce2-4958-8a55-a8966dc92cd1?rule=hw396_70,bueno
CUPRA - ATECA,2020,27500,120000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8df1c0b9-8626-49a1-b4a1-449cc6388fdf?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,25300,87800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/01888dc2-c579-4539-9b12-037bf84e2f12?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,33490,21500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/37749d1b-d589-4d9f-92e6-edabfb5ee95b?rule=hw396_70,bueno
CUPRA - ATECA,2021,31799,46725,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d1751c3c-d81b-40b4-87c1-825f6c80669e?rule=hw396_70,bueno
CUPRA - LEON,2021,22199,90863,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/90902a49-3ebc-4a2e-9159-e6a77f3b7cd7?rule=hw396_70,bueno
CUPRA - LEON,2021,24490,66000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4441ae86-fad4-4a97-a27f-0c6f26110916?rule=hw396_70,bueno
CUPRA - FORMENTOR,2021,25099,105258,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dcdef593-5b9e-4d27-ad9a-33ab203ade51?rule=hw396_70,bueno
CUPRA - LEON,2021,24399,33849,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0395778f-d310-4133-9e1d-aceed83175d4?rule=hw396_70,bueno
CUPRA - ATECA,2018,29499,72190,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3e188673-e82a-4c1f-b795-6a4012f20c2f?rule=hw396_70,bueno
CUPRA - ATECA,2020,31199,66999,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fad742ca-2056-440b-9ca5-75ad9d62c501?rule=hw396_70,bueno
CUPRA - LEON,2022,23799,19218,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/347d2319-3908-4067-ae1f-a3a112a0ae96?rule=hw396_70,bueno
CUPRA - FORMENTOR,2023,31900,23000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/053667eb-3411-4a5d-aa73-2168323bf85a?rule=hw396_70,bueno
CUPRA - LEON,2024,27900,20000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c6e1f102-cbf3-4c8a-8598-74b0c9bce4b7?rule=hw396_70,bueno
CUPRA - ATECA,2018,31500,57000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9b1199d8-7375-4fd2-945c-0d2ffc948023?rule=hw396_70,neutral
CUPRA - BORN,2024,27890,19500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/609fbf9b-306d-42b3-9569-a21536aa3c7c?rule=hw396_70,bueno
CUPRA - FORMENTOR,2021,24790,72608,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/736168a6-1f86-494d-801b-557e374dc6b8?rule=hw396_70,bueno
CUPRA - LEON,2024,34490,4900,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fa585364-084f-413e-82c5-74260b875b85?rule=hw396_70,bueno
CUPRA - LEON,2024,32990,500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/79bb5362-e038-46c2-a9ba-6b44c2f1efdd?rule=hw396_70,bueno
CUPRA - LEON,2024,28490,23800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4be4e0c8-9988-4d2d-9375-4021c0ac562a?rule=hw396_70,bueno
CUPRA - FORMENTOR,2021,25490,84726,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a35062d8-a781-4b7f-aa6a-ef0b8f237d60?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,44490,16800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0d911d17-93ac-4d9f-9e92-bcb327cbbef5?rule=hw396_70,malo
CUPRA - FORMENTOR,2024,45990,11900,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4cf9df3b-7714-4745-a2e4-200ac148065d?rule=hw396_70,bueno
CUPRA - BORN,2025,32000,90,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/15666b5f-ac22-4b31-9115-e68947ee1e32?rule=hw396_70,bueno
CUPRA - FORMENTOR,2024,39900,6578,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/0711104c-1fd1-4f72-adb6-3f057d538609?rule=hw396_70,neutral
CUPRA - TERRAMAR,2024,39500,8000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f558666e-91ca-4ef2-b3f5-157f22d4f784?rule=hw396_70,bueno
